Movie_ID,Title,Overview,Overview_WordCount,Genres,Director,Cast,Production_Company,Release_Date,Release_Year,Release_Month,Release_DayOfWeek,Runtime_Minutes,Budget_Local_Currency,Revenue_Local_Currency,Budget_Crores,Revenue_Crores,Profit_Local_Currency,ROI_Percent,Popularity_Score,Vote_Average,Vote_Count
1101209,120 KMPH,"Jenny, who works in an IT company, is an acquaintance of Actress Shruthika. When Jenny decided to become an actress, she turned to Sruthika for help. Shruthika promises to help him, if she agrees to some conditions.",37,Drama,Unknown,,Unknown,23-02-2023,2023,2,Thursday,0,0,0,0,0,0,0,0.2939,0,0
1480619,Central,"The story is about the hero who comes to Chennai Central from a small village due to his family situation, what kind of hardships does he experience in the name of capitalism and how does he recover from it.",39,Drama,Bharathi Sivalingam,"J Vignesh, Soneshwari, Perarasu, R. Dharshan, Arumugam Bala",Unknown,18-07-2025,2025,7,Friday,130,0,0,0,0,0,0,0.3598,0,0
1716785,Manasukkul Oru Mazhaicharal,"The hero Nakulan is on his way back home enjoying all the changes his village has undergone since he had travelled after for higher studies. He makes a surprise entry and brings in smile in his parents and sisters face. He gives all the gifts which he has bought for them and keeps aside the parcel he had bought for his lover Arthi. After that he goes in search of his school friend Muthu who has his own shop in the market and after that happens to meet his girlfriend and conveys his love for her and she rejects the same. Arthi who is the bread winner for her family rejects Nakuls love, but later situations make her realize his true love and they get united. The situations which bring them together is being neatly showcased in the movie Manasukkul Oru Mazhaicharal.",142,"Romance, Drama",Vinothan,"Jerad, Midhuna",Unknown,05-06-2026,2026,6,Friday,160,0,0,0,0,0,0,0.3041,0,0
1731710,Unsaid,"After missing the chance to express his feelings, a young aspiring writer begins crafting the story he wishes he had lived. As fiction, UNSAID explores love, regret, and the quiet weight of words left unspoken.",35,Drama,Manoj Sukrith,"Jaikanth, Yogesh, Monisha, Manoj Sukrith",Manoj Sukrith Productions,09-07-2026,2026,7,Thursday,12,13026,0,0,0,0,0,0.3191,0,0
1153675,Kaadapura Kalaikuzhu,"Thamizh and Kalaiyarasi, younger siblings of the heads of two rival folk dance groups, falls in love. When their elder brothers support parties in local election, all of their lives turn into chaos.",33,"Drama, Romance, Comedy",Raja Gurusamy,"Hari Krishnan, Swathi Muthu, Munishkanth, Kaali Venkat, Mime Gopi",Unknown,07-07-2023,2023,7,Friday,122,0,0,0,0,0,0,0.3441,0,0
1638930,Ondimuniyum Nallapaadanum,"A poor low-caste farmer wants to sacrifice his goat to deity Ondimuni for saving his son, but temple festivities are suspended due to upper-caste feuding. Can he fulfill his vow?",30,,Unknown,,Unknown,28-11-2025,2025,11,Friday,0,0,0,0,0,0,0,0.2829,0,0
830042,Avanum Nanum,A gay couple faces struggles when registering their marriage.,9,,Praveen Kumar M.,,Unknown,17-02-2021,2021,2,Wednesday,0,0,0,0,0,0,0,0.3001,0,0
1525013,Killing the Travellers,A documentary revealing the Kurukkalmadam Massacre and the abductions of travellers on roads to and from Kattankudy during the civil war in Sri Lanka.,24,Documentary,Baazir Kaleelur Rahman,,Unknown,03-08-2025,2025,8,Sunday,25,0,0,0,0,0,0,0.3091,0,0
1447848,Addiction,Sudden deterioration of a brother and sister due to a social evil.,12,Drama,Kalyan Eswar,"Kalyani R, Sridharan M, Harsha, Kalyan Eswar, Sankeerth",Unknown,13-03-2025,2025,3,Thursday,8,417.5,167,0,0,-250.5,-60,0.3298,0,0
1324252,Vijay LL.B: The Advocate,"A lecturer, Venthan, has been accused in a murder case involving a female student from a private college. All evidence and witnesses seem to be neatly stacked against him, pointing towards his entrapment. Vijay, Venthan`s childhood friend and now a young lawyer, feels compelled to help free his old friend from such serious accusations. The journey towards upholding truth and absolute freedom is not an easy one when power, money, and manipulation become the main chess pieces. It becomes Vijay`s personal responsibility to use all his wisdom to liberate Venthan from these grave charges.",94,,Unknown,,Unknown,28-03-2025,2025,3,Friday,0,0,0,0,0,0,0,0.3368,0,0
1632755,Aval Appadithan 2,,0,Drama,Ra. Mu. Chidambaram,"Syed Abdagir, Sneha Parthibaraja",Yun Flicks,21-07-2023,2023,7,Friday,0,0,0,0,0,0,0,0.3908,0,0
1149869,BOYS,"On Valentine's Day, Saran and his friends find themselves at an empty college campus, unsure of how to spend the day. Their teacher assigns them a task to retrieve camera equipment from the storage room. In an unfortunate turn of events, Saran accidentally pushes his friend Raaja, resulting in a tragic death. To conceal the crime, the group devises a plan to transport the body to a remote location in Kerala for burial. The journey to the burial site becomes the central narrative, filled with amusing incidents and surprising twists. Ultimately, the unexpected conclusion unveils the true nature of Raaja.",100,"Comedy, Crime, Thriller",Saran,"Saran, Praneet Raj, Raaja Kondalaia, Thanush, Haran Sriram",Unknown,21-04-2023,2023,4,Friday,33,0,0,0,0,0,0,0.3806,0,0
1225748,Thuvaanam,"Sri Lankan drama following several members of the Tamil diaspora around the globe, as they struggle to preserve their cultural heritage while navigating the challenges of living in foreign lands.",30,,Sivan Suthan,,Unknown,05-08-2023,2023,8,Saturday,100,0,0,0,0,0,0,0.293,0,0
1556782,Naalai Namadhe,"Naalai Namadhe, a village ruled by the wealthy where no elections have been held for years, a young woman dares to contest, challenging power and awakening change. Inspired by Lenin`s words, the film is a bold take on reclaiming political voice and justice.",43,,Unknown,,Unknown,08-08-2025,2025,8,Friday,0,0,0,0,0,0,0,0.2925,0,0
1371265,Veedu,,0,Drama,Sivakumar Vengadesan,Siva,Sivakumar Vengadesan,15-11-2024,2024,11,Friday,0,0,0,0,0,0,0,0.3026,0,0
1382503,Necklace,"Don’t miss to watch telemovie which will bring you laughter, premiering on November 3 at 6.30 PM, exclusively on Vinmeen. Also available on Astro Go and On Demand.",28,,Unknown,,Unknown,03-11-2024,2024,11,Sunday,0,0,0,0,0,0,0,0.2768,0,0
869973,Alpha Adimai,Alpha Adimai (Alpha Slave) ... A lad working as an aide to a weed supplier recognizes an opportunity to start his dark journey in the midst of a narcotic raid ...,31,,Unknown,,Unknown,03-09-2021,2021,9,Friday,0,0,0,0,0,0,0,0.2949,0,0
1495363,Point to Pointless,How lethal can existential crisis be?,6,Comedy,Antony R,"Sharath, Balaji, Antony R",Unknown,05-08-2024,2024,8,Monday,6,0,0,0,0,0,0,0.239,0,0
891164,The Dogfather,Mahendar develops a software which enables him to understand animal languages.he faces weird and awkward scenarios  while testing his software with his pregnant pet dog (sevvalai).,26,"Comedy, Science Fiction, Drama",Vaishnav,Vaishnav,Unknown,25-07-2021,2021,7,Sunday,8,0,0,0,0,0,0,0.3179,0,0
1567019,Anagram,Anagram is about a split personality who struggles to save himself from the drug addiction and eradicates the source where he buys and supplies from,25,"Mystery, Thriller",Haamid mohammed,"Amrish, siva, Akash ram, Madhusudan, Arun",Filmate,20-08-2020,2020,8,Thursday,0,0,0,0,0,0,0,0.3019,0,0
1508535,Thotram,"An elderly man travels to the city to buy gold for his daughter's wedding, but when he unknowingly gets entangled in a dangerous underworld operation, he must navigate a web of deceit and danger, determined to return home and see the marriage through.",43,,A. Tamilselvan,"E Bharath Kumar, Vasunthara, A. Tamilselvan, Saravanan, Tiruppachi Benjamin",Unknown,11-07-2025,2025,7,Friday,0,0,0,0,0,0,0,0.3212,0,0
1717473,THIRUPARANKUNDRAM FILES,"*Thiruparankundram Files* is a documentary that explores the cultural, religious, and political landscape surrounding Thiruparankundram, Tamil Nadu. Through interviews, observations, and on-the-ground documentation, the film examines the relationship between Hindu and Muslim communities, the role of political movements, and the response of the state government to ongoing controversies. Presented from a witness's perspective, the documentary seeks to document differing viewpoints and social realities while encouraging viewers to form their own conclusions about the issues shaping the region.",77,Documentary,Thavam & Tamizh Dasan,,Unknown,02-03-2026,2026,3,Monday,77,0,0,0,0,0,0,0.2751,0,0
1063772,Karparaa,,0,Drama,Vignesh Kumulai,Sundharammal,Unknown,30-01-2023,2023,1,Monday,71,0,0,0,0,0,0,0.3416,0,0
1571217,BLACKMAIL,"Trapped in escalating blackmail, Mani faces mounting danger as crime, passion, and greed intertwine, exposing hidden truths and changing allegiances throughout his ordeal.",23,"Crime, Thriller",Unknown,,Unknown,01-08-2025,2025,8,Friday,121,0,0,0,0,0,0,0.2974,0,0
1410451,Community Bond,"A group of curious Indian Muslim boys gather in front of the camera, gossiping and attempting to unravel the mystery behind a fight that recently shook their circle.",28,,Mohammed Shafie,,Unknown,27-10-2024,2024,10,Sunday,6,0,0,0,0,0,0,0.3031,0,0
1356638,Aaragan,"Saravanan and Magizhnila, deeply in love, are looking to secure their future together but need more financial stability. When Magizhnila lands a higher-paying job in a new town, it seems like a promising opportunity. However, she soon faces a series of harrowing challenges. How she navigate this turbulent phase forms the heart of the story.",55,"Fantasy, Thriller",Arun KR,"Michael Thangadurai, Kavipriya Manoharan, Sriranjini, Kalairani, Yazar Arafath",Trending arts productions,04-10-2024,2024,10,Friday,90,9519,0,0,0,0,0,0.1608,0,0
1102509,Yevan,,0,,Durai Murugan,"Dhileepan Pugazhendi, Deepthi Manne, Vijay sanjith",Pugazhendi Production,07-04-2023,2023,4,Friday,0,0,0,0,0,0,0,0.3003,0,0
1216744,Prisoners,A jaded 21-year-old smoking addict and a physically abused 15 year-old runaway find unexpected solace and have conversations about life in a brief encounter that could go a long way in defining how they view happiness.....,36,Drama,Koshal Ram Vaikunth,"Ashwin Kumar, Roshan Raj",RakitaRakita Studios,12-12-2023,2023,12,Tuesday,15,2087.5,0,0,0,0,0,0.2726,0,0
1530918,Good Day,"A factory worker gets his delayed salary and celebrates by drinking, causing trouble with his landlord and pursuing a married ex-crush. Later, he assists police in solving a crime.",29,,Unknown,,Unknown,15-08-2025,2025,8,Friday,120,0,0,0,0,0,0,0.2763,0,0
1386008,Roma Nalla Naal,Romba Nalla Naal (2022) - Tamil  Movie,7,,Unknown,,Unknown,01-07-2022,2022,7,Friday,0,0,0,0,0,0,0,0.2724,0,0
1557086,The Well,"A process of self-purification through the removal of sludge and rocks from a well, symbolizing a quest for clarity and connection to the natural world. The project explores themes of healing and grace, suggesting that nature, like people, is capable of forgiveness and restoration.",44,Documentary,Balaji Maheshwar,,Unknown,30-10-2025,2025,10,Thursday,63,0,0,0,0,0,0,0.3288,0,0
1299375,OFF-SCREEN,"Two debutant actors, who finished shooting a romantic movie set in 70’s or 80’s starts flirting.",16,"Romance, Comedy",Abhiraj C K,"Sai srikanth, Suganya Mohan",Kavalli Productions,03-06-2024,2024,6,Monday,2,0,0,0,0,0,0,0.328,0,0
1529276,Kooran,A Stray dog teams up with a retired lawyer to seek justice in court against a rich man who did injustice to it.,23,Drama,Nithin Vemupati,,Kanna Productions,28-02-2025,2025,2,Friday,109,0,0,0,0,0,0,0.2266,0,0
1311392,Naanum Oru Azhagi,Krishnamma went tution to pozhikarayan. Krishnamma studies well and get passed in exams. Krishnamma and pozhikarayan loves each other. Krishnamma marries durai pandi when pozhikarayan went for his work. Duraipandi sent his wife krishnamma to her mother house because of infertility. When krishnamma in her home krishnamma and pozhikarayan had an affair and krishnamma get praganent. Knowing this Duarai pandi tries to kill krishnamma but elders in the town stop this. But Krishnamma dies during herbaby shower with unborn baby,80,"Romance, Drama",Pozhikkarayan .K,"K. Arun, J. Megna, S. Rajadurai",K C Creation,05-07-2024,2024,7,Friday,0,0,0,0,0,0,0,0.2774,0,0
1483832,KEY,"A simple return home turns into an unexpectedly chaotic journey for Tarun, filled with frantic calls, odd timing, and fourth-wall-breaking moments. As the urgency builds, so does the comedy—until everything comes full circle in the most unexpected way.",38,Comedy,Tarun raja,"Fawazur, Sreenithin, Tarun raja, Mohnish arunkumar",Masterpiece productions,27-05-2025,2025,5,Tuesday,5,0,0,0,0,0,0,0.2709,0,0
1382500,Cookies,Two strangers who live in the same building have an encounter and soon a series of unfiltered questions becomes their icebreaker.,21,Drama,Avinash R,"Ajay Akilan, Ishvarya Balaji, Vijayalakshmi Akilan",Escapists Productions,15-08-2023,2023,8,Tuesday,11,0,0,0,0,0,0,0.2765,0,0
1437648,Enough,"Enough follows a person trapped in mobile addiction, leading to laziness and lost productivity. Struggling to break free, they turn to music as a way to regain focus and reclaim control over their life. The film explores the journey of overcoming digital dependency and finding motivation.",46,"Drama, Music",Harish Prabhavathy,"Harnav, MuthAzhagi",Unknown,18-04-2025,2025,4,Friday,0,0,0,0,0,0,0,0.3251,0,0
521849,Dec-13,"December 13 is a Tamil movie starring Brahmini Murala and Khushi Gadhvi in prominent roles. The movie also star Dhadi Siva. It is a thriller action directed by Bhuvanesh with Naresh as musician, forming part of the crew.",38,"Horror, Action",Buvanesh,"Khushi Gadhvi, Brahmini Murala",Unknown,05-01-2018,2018,1,Friday,103,0,0,0,0,0,0,0.286,0,0
1637884,Drowning in the screen,"A girl got phone by her parents, and in mean time, her brother wants to play ring ball with her but she didn't want to play with him because of phone, so he decided to play alone. In this short, they use visual language as a primary tool.",48,Drama,Thilak Subakumar,"B Karan, Lackshaya",Unknown,20-07-2025,2025,7,Sunday,1,0,0,0,0,0,0,0.3046,5,1
1083651,Thunivu,"A short film depicts a woman who struggles to survive in an unfamiliar world and initially tries to commit suicide. However, she eventually meets someone who guides her and later she discovers a purpose in life.",36,Drama,Kodeeswaran,,Unknown,13-12-2020,2020,12,Sunday,0,0,0,0,0,0,0,0.2856,0,0
532427,Ennodu Nee Irundhal,,0,"Romance, Thriller",M. Sathyamoorthy,"Mu Ra Sathya, Manasa Nair",Unknown,15-06-2018,2018,6,Friday,153,0,0,0,0,0,0,0.2466,0,0
527690,Slumdog Kodisvaran,"A Mumbai teen who grew up in the slums, is miraculously on the verge of winning the Indian version of ""Who Wants To Be A Millionaire?"" and is arrested under suspicion of cheating. While being interrogated, events from his life history unfold, explaining why he knows the answers.",48,"Action, Thriller",Arul Raj,,Unknown,13-04-2018,2018,4,Friday,117,0,0,0,0,0,0,0.2466,0,0
1524939,Vijay (Victory),"Untold stories of migrant workers’ hardships and sacrifices, the very people who built the lavish and luxurious Singapore we know, are conveyed through the eyes of Vijay.",27,Documentary,Prashan s/o Elanjelian,,Unknown,02-11-2023,2023,11,Thursday,8,0,0,0,0,0,0,0.3109,0,0
1549411,Sprout,"Making your kite is the new Pendidikan Seni Visual task. As Santosh’s favourite subject is it, he excites to make and show it to his friends. He wants to fly the kite but rain becomes a hurdle for it. However, the rain itself gifted him an unexpected surprise which helps him for his science subject.",55,,Kuhanraj Rajasingam,K. Neeveshkumar,Unknown,13-09-2025,2025,9,Saturday,7,0,0,0,0,0,0,0.2724,0,0
1539325,"Dumb, Dumber& Dumbest.","Three quirky criminals discovered that one of them had betrayed the other two, leading to an unexpectedly quirky situation.",19,"Action, Comedy",Someshwaran,"Rishikesh Dhamodaran, Sree Kumar, Santhosh",Unknown,05-09-2025,2025,9,Friday,7,0,0,0,0,0,0,0.3101,0,0
573347,1 A.M,"A horror thriller film directed by Rahul, starring Mohan and Sasvatha in the lead roles.",15,Horror,Rahul Paramahamsa,"T. Mohan, Sasvatha",Unknown,24-03-2017,2017,3,Friday,95,0,0,0,0,0,0,0.3013,5,1
