movie_id,title,imdb_id,overview,genres,director,cast,language,year,rating,votes,runtime_minutes,poster,backdrop,trailer,popularity,budget_crores,revenue_crores,production_company,release_date,source
,THIRUPARANKUNDRAM FILES,,"*Thiruparankundram Files* is a documentary that explores the cultural, religious, and political landscape surrounding Thiruparankundram, Tamil Nadu. Through interviews, observations, and on-the-ground documentation, the film examines the relationship between Hindu and Muslim communities, the role of political movements, and the response of the state government to ongoing controversies. Presented from a witness's perspective, the documentary seeks to document differing viewpoints and social realities while encouraging viewers to form their own conclusions about the issues shaping the region.",Documentary,Thavam & Tamizh Dasan,,Tamil,0,,,,,,,,,,,,dataset_3_tamil
1717473,THIRUPARANKUNDRAM FILES,,"*Thiruparankundram Files* is a documentary that explores the cultural, religious, and political landscape surrounding Thiruparankundram, Tamil Nadu. Through interviews, observations, and on-the-ground documentation, the film examines the relationship between Hindu and Muslim communities, the role of political movements, and the response of the state government to ongoing controversies. Presented from a witness's perspective, the documentary seeks to document differing viewpoints and social realities while encouraging viewers to form their own conclusions about the issues shaping the region.",Documentary,Thavam & Tamizh Dasan,,,2026,0.0,0.0,77.0,,,,0.2751,0.0,0.0,Unknown,02-03-2026,dataset_4
,TIGER,,"A COP WHO TRY TO SAVE VELLORE CITY PEOPLE FROM A RUTHLESS PSYCHO KILLER WITH THE HELP OF HIS DOG ""TIGER"".","Crime, Thriller",AAKASH,"AVINASH, AAKASH, TIGER, JAYAPRAKASH, YESHWANTH VISHAL",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1373673,TIGER,,"A COP WHO TRY TO SAVE VELLORE CITY PEOPLE FROM A RUTHLESS PSYCHO KILLER WITH THE HELP OF HIS DOG ""TIGER"".","Crime, Thriller",AAKASH,"AVINASH, AAKASH, TIGER, JAYAPRAKASH, YESHWANTH VISHAL",,2019,9.0,1.0,35.0,,,,0.5238,0.0,0.0,VELLORE FILM INDUSTRY,14-07-2019,dataset_4
,TN 2026,,"Set in Pollachi, the story follows a powerful landlord, Sivalingam Mandradiyar, who becomes obsessed with a rising actor, Kukanth Kumar, believing he is the next M.G.R. He pours his wealth into shaping the actor's career and political future. But as ambition and fame grow, so does the risk of downfall. Will it lead to power or ruin?","Comedy, Drama",Umapathy Ramaiah,"Natarajan Subramaniam, Thambi Ramaiah, M. S. Bhaskar, Ilavarasu, Shrita Rao",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1556783,TN 2026,,"Set in Pollachi, the story follows a powerful landlord, Sivalingam Mandradiyar, who becomes obsessed with a rising actor, Kukanth Kumar, believing he is the next M.G.R. He pours his wealth into shaping the actor's career and political future. But as ambition and fame grow, so does the risk of downfall. Will it lead to power or ruin?","Comedy, Drama",Umapathy Ramaiah,"Natarajan Subramaniam, Thambi Ramaiah, M. S. Bhaskar, Ilavarasu, Shrita Rao",,2026,0.0,0.0,138.0,,,,3.3659,0.0,0.0,Kannan Ravi Groups,10-04-2026,dataset_4
,TORROT,,If dreams arrive in sleep where do we arrive in dreams?,"Sci-Fi, Mystery",Praveen Chezhian,"Joseph Wesley, Sanjay, Harshavarthan M K, Charan Teja",Tamil,0,,,,,,,,,,,,dataset_3_tamil
959976,TORROT,,If dreams arrive in sleep where do we arrive in dreams?,"Science Fiction, Mystery",Praveen Chezhian,"Joseph Wesley, Sanjay, Harshavarthan M K, Charan Teja",,2021,0.0,0.0,36.0,,,,0.5669,0.0,0.0,Unknown,05-11-2021,dataset_4
,Taana,,"Revolves around a family, in a village, where cops are regarded as kaaval deivam similar to Aiyanaar and Karuppan and most of the members of which have been in the police force for decades. All, except for One person, who vows to make his son a cop one day, despite troubles from supernatural forces..","Action, Comedy, Horror, Drama",Yuvaraj Subramani,"Vaibhav, Nandita Swetha, Yogi Babu, Pandiarajan, Hareesh Peradi",Tamil,0,,,,,,,,,,,,dataset_3_tamil
618151,Taana,,"Revolves around a family, in a village, where cops are regarded as kaaval deivam similar to Aiyanaar and Karuppan and most of the members of which have been in the police force for decades. All, except for One person, who vows to make his son a cop one day, despite troubles from supernatural forces..","Comedy, Horror, Drama",Yuvaraj Subramani,"Vaibhav, Nandita Swetha, Yogi Babu, Pandiarajan, Hareesh Peradi",,2020,5.7,3.0,123.0,,,,2.7129,0.0,0.0,Nobel Movies,24-01-2020,dataset_4
,Taanakkaran,,A group of police recruits encounter horrific treatment at their police training school. Will they overcome the hardships or fall victims to the abusive system?,"Drama, Sport",Tamizh,"Vikram Prabhu, Anjali Nair, Lal, M. S. Bhaskar, Madhusudhan Rao",Tamil,0,,,,,,,,,,,,dataset_3_tamil
851634,Taanakkaran,,A group of police recruits encounter horrific treatment at their police training school. Will they overcome the hardships or fall victims to the abusive system?,Drama,Tamizh,"Vikram Prabhu, Anjali Nair, Lal, M. S. Bhaskar, Madhusudhan Rao",,2022,6.3,10.0,142.0,,,,0.6419,0.0,0.0,Potential Studios,08-04-2022,dataset_4
,Take Diversion: Trisha Illana Divya,,Love blossoms between a boy and a girl on Facebook Chat.,"Short, Comedy, Romance",Unknown Director,Solomon Samuel Raj,Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Takkar,,"Gunz, a youngster has the urge to mint money stumble upon a filthy rich girl Lucky, who believes Money is the cause of all distress in life. How does their life transform together despite all the problems that arise in the form of money, abuse, and power?","Action, Drama, Romance",Karthik G. Krish,"Siddharth, Divyansha Kaushik, Abhimanyu Singh, Yogi Babu, Munishkanth",Tamil,0,,,,,,,,,,,,dataset_3_tamil
657731,Takkar,,"Gunz, a youngster has the urge to mint money stumble upon a filthy rich girl Lucky, who believes Money is the cause of all distress in life. How does their life transform together despite all the problems that arise in the form of money, abuse, and power?","Action, Romance",Karthik G. Krish,"Siddharth, Divyansha Kaushik, Abhimanyu Singh, Yogi Babu, Munishkanth",,2023,4.778,9.0,138.0,,,,0.9202,0.0,0.0,Passion Studios,09-06-2023,dataset_4
,Tamani,,"A police officer is investigating the case of a missing girl when he finds a gold chain. Investigations related to the gold chain led to the discovery of several violent crimes in which a boy was killed in a robbery, another boy was killed by a group of bullying teenagers and a transgender individual was injured in an acid attack.","Crime, Drama",Unknown,,Tamil,0,,,,,,,,,,,,dataset_3_tamil
754977,Tamani,,"A police officer is investigating the case of a missing girl when he finds a gold chain. Investigations related to the gold chain led to the discovery of several violent crimes in which a boy was killed in a robbery, another boy was killed by a group of bullying teenagers and a transgender individual was injured in an acid attack.","Crime, Drama",Unknown,,,2020,0.0,0.0,92.0,,,,0.3142,0.0,0.0,Unknown,16-10-2020,dataset_4
,Tamil Kudimagan,,"Despite being at a respectable job of Village Administrative Officer (VAO), Chinnasamy, an enterprising youngster from an oppressed class has still been called by the upper caste people to perform the death rituals. However, the problem arises when he refrains to perform the last rites for a village elder.",Drama,Esakki Karvannan,"Cheran, Sri Priyanka, Lal, Aruldoss, Vela Ramamoorthy",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1175103,Tamil Kudimagan,,"Despite being at a respectable job of Village Administrative Officer (VAO), Chinnasamy, an enterprising youngster from an oppressed class has still been called by the upper caste people to perform the death rituals. However, the problem arises when he refrains to perform the last rites for a village elder.",Drama,Esakki Karvannan,"Cheran, Sri Priyanka, Lal, Aruldoss, Vela Ramamoorthy",,2023,7.0,1.0,123.0,,,,0.7266,0.0,0.0,Lakshmi Creations,07-09-2023,dataset_4
,Tamil Rockers,,4 Major characters running for the Money facing more challenges by forgetting the fact that it's not the decision of money to reach human.,"Action, Drama, Comedy, Thriller",Barani Jayapal,"Premji Amaran, Meenakshi Dixit, VTV Ganesh, S.P.B. Charan, Devadarshini",Tamil,0,,,,,,,,,,,,dataset_3_tamil
921711,Tamil Rockers,,4 Major characters running for the Money facing more challenges by forgetting the fact that it's not the decision of money to reach human.,"Comedy, Thriller",Barani Jayapal,"Premji Amaran, Meenakshi Dixit, VTV Ganesh, S.P.B. Charan, Devadarshini",,2021,4.75,4.0,98.0,,,,16.4506,0.0,0.0,Jaswanth Super Cinemas,31-12-2021,dataset_4
,Tamil School Pasanga,,"TAMIL SCHOOL PASANGA follows the journey of Kesavan, a passionate and dedicated schoolteacher who is transferred to a struggling Tamil school in need of transformation. With unwavering commitment, Kesavan embraces his students as his own, guiding them with patience and understanding, while inspiring their parents to adopt teaching methods tailored to their children's unique needs. He also works closely with the school's teachers, helping them recognize that every child learns differently and that a little extra effort, combined with creativity, can unlock their true potential. This heartwarming story celebrates the power of compassion, resilience, and the impact of education in shaping young lives.",Drama,Unknown,"Denes Kumar, Vidia Liana, Kuben Mahadevan, Ben G",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1421487,Tamil School Pasanga,,"TAMIL SCHOOL PASANGA follows the journey of Kesavan, a passionate and dedicated schoolteacher who is transferred to a struggling Tamil school in need of transformation. With unwavering commitment, Kesavan embraces his students as his own, guiding them with patience and understanding, while inspiring their parents to adopt teaching methods tailored to their children’s unique needs. He also works closely with the school’s teachers, helping them recognize that every child learns differently and that a little extra effort, combined with creativity, can unlock their true potential. This heartwarming story celebrates the power of compassion, resilience, and the impact of education in shaping young lives.",,Unknown,"Denes Kumar, Vidia Liana, Kuben Mahadevan, Ben G",,2025,0.0,0.0,115.0,,,,0.9938,0.0,0.0,Veedu Production,23-01-2025,dataset_4
,Tamilarasan,,"Frustrated with a greedy hospital, an honest cop takes its heart surgeon hostage to save his son. Can he succeed, especially with his corrupt superior Rana Pratap Singh already has a bone to pick with him, trying to put him down?","Action, Drama",Babu Yogeswaran,"Vijay Antony, Remya Nambeesan, Suresh Gopi, Pranav MohanRaja, Sonu Sood",Tamil,0,,,,,,,,,,,,dataset_3_tamil
587471,Tamilarasan,,"Frustrated with a greedy hospital, an honest cop takes its heart surgeon hostage to save his son. Can he succeed, especially with his corrupt superior Rana Pratap Singh already has a bone to pick with him, trying to put him down?","Action, Drama",Babu Yogeswaran,"Vijay Antony, Remya Nambeesan, Suresh Gopi, Pranav MohanRaja, Sonu Sood",,2023,3.1,7.0,136.0,,,,3.1051,0.0,0.0,SNS Movies,21-04-2023,dataset_4
,Tamilkkudimagan,,"A man who belongs to the lower-caste community.Despite his respectable job, he has still been called by the upper caste people to perform the death rituals. However, he refrains from performing his cast-assigned job.",Drama,Esakki Karvannan,"S.A. Chandrashekhar, Cheran, Deepshikha, Lal, Ravi Mariya, Sri Priyanka",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Tamilselvanum Thaniyar Anjalum,,"A criminal group wants to stop a courier that has damning evidence against them from reaching the hands of an activist, but they underestimate the young man who has to deliver the package","Romance, Action",Prem Sai,"Jai Sampath, Yami Gautam Dhar, Santhanam, VTV Ganesh, Saranya Ponvannan",Tamil,0,,,,,,,,,,,,dataset_3_tamil
264054,Tamilselvanum Thaniyar Anjalum,,"A criminal group wants to stop a courier that has damning evidence against them from reaching the hands of an activist, but they underestimate the young man who has to deliver the package","Romance, Action",Prem Sai,"Jai Sampath, Yami Gautam Dhar, Santhanam, VTV Ganesh, Saranya Ponvannan",,2016,5.0,2.0,112.0,,,,1.7972,0.0,0.0,Photon Kathaas,05-08-2016,dataset_4
,Tamizh Padam 2,,A stringent cop tries all the possible ways to nab a dreaded don who poses a big threat to the society.,Comedy,C. S. Amudhan,"Shiva, Iswarya Menon, Sathish, Disha Pandey, Nizhalgal Ravi",Tamil,0,,,,,,,,,,,,dataset_3_tamil
527833,Tamizh Padam 2,,A stringent cop tries all the possible ways to nab a dreaded don who poses a big threat to the society.,Comedy,C. S. Amudhan,"Shiva, Iswarya Menon, Sathish, Disha Pandey, Nizhalgal Ravi",,2018,6.1,20.0,145.0,,,,1.9329,0.0,0.0,Y NOT Studios,12-07-2018,dataset_4
,Tamizh Padam 2.0,,A stringent cop tries all the possible ways to nab a dreaded don who poses a big threat to the society.,Comedy,C.S. Amudhan,"Jiiva, Santhana Bharathi, Shiva, Iswarya Menon, Nizhalgal Ravi, Manobala",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Tamizhananean.Ka,,"Tamizhananean.Ka is an engaging Action featuring compelling characters, intense narratives, and captivating storytelling.",Action,Sathish Ramakrishnan,"Sathish Ramakrishnan, Vandana Varadarajan",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Tamizhananen,,"Tamizhanane, the first Tamil film based on martial arts to fight violence against women.","Action, Drama, Thriller",Sathish Ramakrishnan,"Sathish Ramakrishnan, Vandana Varadarajan, Athvik Jalandhar, Marxis Mani, Preetha Saravanan",Tamil,0,,,,,,,,,,,,dataset_3_tamil
508705,Tamizhananen,,"Tamizhanane, the first Tamil film based on martial arts to fight violence against women.","Action, Drama, Thriller",Sathish Ramakrishnan,"Sathish Ramakrishnan, Vandana Varadarajan, Athvik Jalandhar, Marxis Mani, Preetha Saravanan",,2018,0.0,0.0,107.0,,,,1.8864,0.0,0.0,Vetri Tamil Vuruvakkam,23-02-2018,dataset_4
,Tamizhuku En Ondrai Azhuthavum,,"The city's mobile networks are down due to a solar flare, and Vasanth, an inventive youngster, tries to restore it. Mukil can save his lover only if he can get through to her over phone. Meanwhile, a terrorist will be able to activate the bomb he has planted in a taxi if Vasanth succeeds!","Thriller, Comedy",Ramprakash Rayappa,"Nakul, V R Dinesh, Bindu Madhavi, Aishwarya Dutta, Sathish",Tamil,0,,,,,,,,,,,,dataset_3_tamil
280084,Tamizhuku En Ondrai Azhuthavum,,"The city's mobile networks are down due to a solar flare, and Vasanth, an inventive youngster, tries to restore it. Mukil can save his lover only if he can get through to her over phone. Meanwhile, a terrorist will be able to activate the bomb he has planted in a taxi if Vasanth succeeds!","Thriller, Comedy",Ramprakash Rayappa,"Nakul, V R Dinesh, Bindu Madhavi, Aishwarya Dutta, Sathish",,2015,7.7,11.0,141.0,,,,2.1185,0.0,0.0,VLS Rock Cinema,20-02-2015,dataset_4
,Tapes Of Kannimedu,,"When Arjun, a whistleblowing journalist exiled to work as a radio jockey in an isolated town, discovers a serial killer is on the loose, he becomes the police's only stand-in while the remaining officers leave to bring backup—forcing him to confront a buried 20-year-old truth as the night unfolds.","Thriller, Mystery, Crime",Nikil Sharan Devarakonda,"Ram, Vaishnavi Chellapandi, Hari, Nithya Venkat, Akshaya S Iyer",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1593718,Tapes Of Kannimedu,,"When Arjun, a whistleblowing journalist exiled to work as a radio jockey in an isolated town, discovers a serial killer is on the loose, he becomes the police’s only stand-in while the remaining officers leave to bring backup—forcing him to confront a buried 20-year-old truth as the night unfolds.","Thriller, Mystery, Crime",Nikil Sharan Devarakonda,"Ram, Vaishnavi Chellapandi, Hari, Nithya Venkat, Akshaya S Iyer",,2025,0.0,1.0,35.0,,,,0.375,0.0,0.0,Trust Me Productions,19-07-2025,dataset_4
,Taramani,,"An orthodox youngster and a free-spirited lady fall in love, only to understand that they are different in all aspects of life. How do they realise their complex requirements and mistakes?","Drama, Romance",Ram,"Andrea Jeremiah, Vasanth Ravi, Anjali, N. Azhagamperumal, Adrian Knight Jesly",Tamil,0,,,,,,,,,,,,dataset_3_tamil
